appid,name,genres_items,categories_items,tags_items,genres_item_count,categories_item_count,tags_item_count,review_count_calc,positive_rate_calc,recommendations,peak_ccu,attention_score_descriptive,is_indie_positioned
2358720,Black Myth: Wukong,"['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Mythology', 'Action RPG', 'Action', 'Souls-like', 'RPG', 'Combat', 'Story Rich', 'Singleplayer', 'Action-Adventure', 'Drama', 'Dark Fantasy', 'Atmospheric', 'Adventure', '3D', 'Fantasy', 'Hack and Slash', 'Third Person', 'Difficult', 'Music', 'Violent']",3,6,20,1136184,96.67210592650486,825294,35990,5.880638884920656,False
292030,The Witcher 3: Wild Hunt,['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Open World', 'RPG', 'Story Rich', 'Atmospheric', 'Mature', 'Fantasy', 'Adventure', 'Singleplayer', 'Nudity', 'Choices Matter', 'Great Soundtrack', 'Third Person', 'Medieval', 'Action', 'Multiple Endings', 'Action RPG', 'Dark Fantasy', 'Magic', 'Dark', 'Sandbox']",1,9,20,823118,96.11489482674416,761658,15129,5.58659306402027,False
1245620,ELDEN RING,"['Action', 'RPG']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Souls-like', 'Open World', 'Dark Fantasy', 'RPG', 'Difficult', 'Action RPG', 'Third Person', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Online Co-Op', 'Action', 'Co-op', 'Atmospheric', 'PvP', 'Great Soundtrack', 'Violent', '3D', 'Character Customization', 'Family Friendly']",2,11,20,1029858,92.8423141831204,749109,46121,5.92320565990804,False
413150,Stardew Valley,"['Indie', 'RPG', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","['Farming Sim', 'Pixel Graphics', 'Multiplayer', 'Life Sim', 'RPG', 'Relaxing', 'Agriculture', 'Simulation', 'Crafting', 'Sandbox', 'Indie', 'Building', 'Singleplayer', 'Casual', 'Open World', '2D', 'Cute', 'Dating Sim', 'Great Soundtrack', 'Fishing']",3,15,20,854853,98.42779986734561,729406,67309,5.998569002942542,True
1091500,Cyberpunk 2077,['RPG'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Cyberpunk', 'Open World', 'Nudity', 'RPG', 'Singleplayer', 'Sci-fi', 'FPS', 'Futuristic', 'Mature', 'Story Rich', 'First-Person', 'Atmospheric', 'Exploration', 'Action', 'Violent', 'Great Soundtrack', 'Action RPG', 'Adventure', 'Character Customization', 'Immersive Sim']",1,6,20,822265,83.945321763665,735210,29239,5.7639181804108,False
553850,HELLDIVERS™ 2,['Action'],"['Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Family Sharing']","['Online Co-Op', 'PvE', 'Third-Person Shooter', 'Multiplayer', 'Action', 'Shooter', 'Co-op', 'Sci-fi', 'Capitalism', 'Space', 'Extraction Shooter', 'Third Person', 'Comedy', 'Gore', 'Violent', 'Great Soundtrack', 'Difficult', 'Psychological Horror', 'Singleplayer', 'Open World']",1,7,20,978223,75.98390142125058,716326,48290,5.923080890078142,False
1086940,Baldur's Gate 3,"['Adventure', 'RPG', 'Strategy']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['RPG', 'Character Customization', 'Choices Matter', 'Story Rich', 'Turn-Based Combat', 'Dungeons & Dragons', 'CRPG', 'Fantasy', 'Adventure', 'Romance', 'Sexual Content', 'Online Co-Op', 'Multiplayer', 'Strategy', 'Singleplayer', 'Co-op Campaign', 'Class-Based', 'Nudity', 'Dark Fantasy', 'Combat']",3,11,20,733133,96.82554188666995,647659,48021,5.868911467644483,False
227300,Euro Truck Simulator 2,"['Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","['Driving', 'Transportation', 'Simulation', 'Open World', 'Automobile Sim', 'Realistic', 'Moddable', 'Relaxing', 'Exploration', 'Immersive Sim', 'Economy', 'Management', 'Atmospheric', 'Multiplayer', 'Controller', 'Family Friendly', 'Third Person', 'Adventure', 'Casual', 'Indie']",2,14,20,848034,97.36461038118755,669576,43539,5.866157448358436,True
1174180,Red Dead Redemption 2,"['Action', 'Adventure']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","['Open World', 'Story Rich', 'Western', 'Adventure', 'Multiplayer', 'Action', 'Realistic', 'Singleplayer', 'Shooter', 'Atmospheric', 'Horses', 'Beautiful', 'Mature', 'Third-Person Shooter', 'Great Soundtrack', 'Third Person', 'Gore', 'Sandbox', 'First-Person', 'FPS']",2,11,20,694082,92.07615238545301,640318,39811,5.8081227497247,False
1085660,Destiny 2,"['Action', 'Adventure', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support']","['Free to Play', 'Open World', 'Looter Shooter', 'Multiplayer', 'MMORPG', 'FPS', 'Co-op', 'PvE', 'PvP', 'Shooter', 'Massively Multiplayer', 'Loot', 'First-Person', 'Sci-fi', 'Action', 'Adventure', 'Lore-Rich', 'Space', 'Competitive', 'Atmospheric']",3,9,20,620859,79.71648957331698,127458,36292,5.560249183939825,False
739630,Phasmophobia,"['Action', 'Indie', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Horror', 'Online Co-Op', 'Multiplayer', 'Psychological Horror', 'Co-op', 'VR', 'Supernatural', 'First-Person', 'Investigation', 'Dark', 'Demons', 'Detective', 'Mystery', 'Thriller', '3D', 'Early Access', 'Indie', 'Action', 'Tactical', 'Singleplayer']",3,13,20,754960,95.8487866906856,614996,20766,5.634749973360845,True
945360,Among Us,['Casual'],"['Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Multiplayer', 'Social Deduction', 'Online Co-Op', 'Space', 'Survival', '2D', 'Funny', 'Psychological', 'Party Game', 'Co-op', 'Cartoony', 'Local Multiplayer', 'Casual', 'Action', 'PvP', 'Sci-fi', 'Colorful', 'Top-Down', 'Minigames', 'Aliens']",1,12,20,697635,91.85247299805772,613605,8022,5.360874537652438,False
230410,Warframe,"['Action', 'RPG', 'Free To Play']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","['Free to Play', 'Action RPG', 'Looter Shooter', 'Third-Person Shooter', 'Action', 'RPG', 'Third Person', 'Character Customization', 'Massively Multiplayer', 'Online Co-Op', 'Co-op', 'PvE', 'Singleplayer', 'Sci-fi', 'Space', 'Lore-Rich', 'Shooter', 'Hack and Slash', 'Parkour', 'Ninja']",3,14,20,616892,87.08963643555111,2895,51688,5.171822760430186,False
236390,War Thunder,"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'VR Supported', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']","['Free to Play', 'Simulation', 'Vehicular Combat', 'Combat', 'World War II', 'VR', 'Flight', 'War', 'Military', 'Tanks', 'Multiplayer', 'Naval Combat', 'Modern', 'Massively Multiplayer', 'Cold War', 'Realistic', 'Shooter', 'Action', 'Third Person', 'Third-Person Shooter']",4,14,20,731319,63.466558369193194,1907,52069,5.1437760856403445,False
381210,Dead by Daylight,['Action'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Horror', 'Multiplayer', 'Survival Horror', 'Online Co-Op', 'Co-op', 'Survival', 'Gore', 'Team-Based', 'Blood', 'Stealth', 'Third Person', 'Violent', 'First-Person', 'Psychological Horror', 'Action', 'Atmospheric', 'Strategy', 'Comedy', 'Mature', 'Difficult']",1,14,20,782435,79.02637279774038,568830,32198,5.750814163271964,False
304930,Unturned,"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","['Free to Play', 'Survival', 'Zombies', 'Multiplayer', 'Open World', 'Co-op', 'Sandbox', 'Crafting', 'Shooter', 'Adventure', 'Post-apocalyptic', 'First-Person', 'Singleplayer', 'Looter Shooter', 'FPS', 'Action', 'Massively Multiplayer', 'Indie', 'Atmospheric', 'Casual']",5,17,20,552757,91.30105995943968,7597,13530,4.910154193587843,True
346110,ARK: Survival Evolved,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']","['Open World Survival Craft', 'Survival', 'Multiplayer', 'Open World', 'Dinosaurs', 'Crafting', 'Building', 'Adventure', 'Base-Building', 'Co-op', 'Action', 'First-Person', 'Sandbox', 'Massively Multiplayer', 'Singleplayer', 'Early Access', 'RPG', 'Dragons', 'Sci-fi', 'Indie']",5,12,20,721103,83.73616529122746,541698,31240,5.724966520996027,True
242760,The Forest,"['Action', 'Adventure', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Tracked Controller Support', 'VR Supported', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Open World Survival Craft', 'Survival', 'Open World', 'Horror', 'Crafting', 'Adventure', 'Building', 'Survival Horror', 'First-Person', 'Action', 'Exploration', 'Sandbox', 'Singleplayer', 'Atmospheric', 'Simulation', 'Gore', 'Realistic', 'Indie', 'Zombies', 'Early Access']",4,10,20,615644,95.53979247747074,523430,8504,5.33939829286141,True
1097150,Fall Guys,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Sports']","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","['Multiplayer', 'Party Game', 'Battle Royale', 'Family Friendly', 'Massively Multiplayer', 'Platformer', 'Cute', 'Funny', 'PvP', '3D Platformer', 'Controller', 'Casual', 'Colorful', 'Action', 'Online Co-Op', 'Co-op', 'Comedy', 'Physics', 'Indie', 'Difficult']",5,11,20,474719,81.29672500995325,417308,954,4.670519398174984,True
218620,PAYDAY 2,"['Action', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Co-op', 'Action', 'FPS', 'Heist', 'Multiplayer', 'Looter Shooter', 'Online Co-Op', 'Stealth', 'Crime', 'Shooter', 'Team-Based', 'First-Person', 'Great Soundtrack', 'Gun Customization', 'Tactical', 'PvE', 'Strategy', 'Singleplayer', 'Funny', 'Simulation']",2,15,20,662136,89.61950415020479,434856,12206,5.425470246559122,False
252950,Rocket League®,"['Action', 'Indie', 'Racing', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Multiplayer', 'Football (Soccer)', 'Competitive', 'Sports', 'Racing', 'Team-Based', 'Online Co-Op', 'Football (American)', 'Fast-Paced', 'Co-op', 'Action', 'Funny', 'Great Soundtrack', 'Local Multiplayer', 'Split Screen', 'Local Co-Op', 'Singleplayer', '4 Player Local', 'Casual', 'Indie']",4,21,20,582452,87.44325712676752,433535,29885,5.654762078593399,True
892970,Valheim,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Open World Survival Craft', 'Survival', 'Online Co-Op', 'Open World', 'Multiplayer', 'Building', 'Crafting', 'Base-Building', 'Exploration', 'Co-op', 'Difficult', 'Adventure', 'Mythology', 'Sandbox', 'PvE', 'Third Person', 'Action', 'Singleplayer', 'Early Access', 'Indie']",5,8,20,490396,94.40166722403934,417559,33903,5.66110884223589,True
1966720,Lethal Company,"['Action', 'Adventure', 'Indie', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Family Sharing']","['Online Co-Op', 'Horror', 'First-Person', 'Co-op', 'Survival Horror', 'Exploration', 'Psychological Horror', 'Funny', 'Sci-fi', 'Atmospheric', 'PvE', 'Procedural Generation', 'Aliens', 'Time Management', 'Adventure', 'Dungeon Crawler', 'Action', 'Early Access', 'Action-Adventure', 'Perma Death']",4,6,20,479281,97.27195528301769,386936,17278,5.461993637262363,True
291550,Brawlhalla,"['Action', 'Indie', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Free to Play', 'Multiplayer', 'Fighting', '2D Fighter', '2D Platformer', 'Casual', 'Local Multiplayer', 'Co-op', 'Platformer', 'Controller', 'Action', 'Online Co-Op', 'Fantasy', 'Local Co-Op', '4 Player Local', 'Family Friendly', 'Cartoony', 'e-sports', 'Singleplayer', 'Indie']",3,17,20,382253,81.71080410094885,2897,15163,4.76726822350163,True
1938090,Call of Duty®,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Captions available', 'In-App Purchases']","['FPS', 'Multiplayer', 'Shooter', 'Singleplayer', 'Action', 'Military', 'First-Person', 'War', 'Modern', 'Tactical', 'Violent', 'Co-op', 'Realistic', 'Story Rich', 'Atmospheric', 'Mature', 'Online Co-Op', 'Gore', 'Third-Person Shooter', 'Third Person']",1,11,20,692029,58.63077992396273,379597,56993,5.839783794032848,False
322170,Geometry Dash,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Difficult', 'Music', 'Level Editor', 'Great Soundtrack', 'Precision Platformer', '2D', 'Rhythm', 'Singleplayer', 'Colorful', 'Platformer', 'Character Customization', 'Indie', 'Arcade', 'Side Scroller', 'Family Friendly', 'Action', 'Funny', 'Casual', 'Strategy', 'Adventure']",2,8,20,401415,93.45565063587559,369284,17019,5.427426961987753,True
367520,Hollow Knight,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Metroidvania', 'Souls-like', 'Platformer', 'Great Soundtrack', 'Difficult', '2D', 'Indie', 'Singleplayer', 'Atmospheric', 'Exploration', 'Adventure', 'Story Rich', 'Hand-drawn', 'Multiple Endings', 'Action', 'Dark Fantasy', 'Open World', 'Cute', 'Controller', 'Side Scroller']",3,9,20,400164,97.05245849201827,356592,7228,5.185976913126947,True
221100,DayZ,"['Action', 'Adventure', 'Massively Multiplayer']","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled']","['Survival', 'Open World', 'Online Co-Op', 'Zombies', 'Multiplayer', 'Post-apocalyptic', 'Shooter', 'PvP', 'Action', 'Massively Multiplayer', 'FPS', 'Horror', 'Co-op', 'Sandbox', 'Adventure', 'Survival Horror', 'First-Person', 'Simulation', 'Atmospheric', 'Choose Your Own Adventure']",3,10,20,421589,76.495591678151,349722,63109,5.789201540277908,False
444090,Paladins®,"['Action', 'Adventure', 'Massively Multiplayer', 'Strategy', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']","['Hero Shooter', 'Free to Play', 'Multiplayer', 'FPS', 'Shooter', 'Action', 'Team-Based', 'First-Person', 'PvP', 'MOBA', 'Online Co-Op', 'Fantasy', 'Controller', 'Strategy', 'Co-op', 'Character Customization', 'Massively Multiplayer', 'Colorful', 'Adventure', 'Funny']",5,10,20,346682,84.95739611517182,8854,1248,4.207391488991161,False
322330,Don't Starve Together,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Survival', 'Open World Survival Craft', 'Multiplayer', 'Co-op', 'Open World', 'Adventure', 'Crafting', 'Online Co-Op', 'Sandbox', 'Difficult', 'Indie', '2D', 'Atmospheric', 'Funny', 'Survival Horror', 'Strategy', 'Horror', 'Singleplayer', 'Action', 'Rogue-like']",6,16,20,490057,95.44706023993128,335058,35283,5.643811506271007,True
2357570,Overwatch® 2,"['Action', 'Free To Play']","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases']",[],2,9,0,0,,193,0,-0.008248357686251742,False
239140,Dying Light,"['Action', 'RPG']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Zombies', 'Survival Horror', 'Horror', 'Online Co-Op', 'Open World', 'Parkour', 'First-Person', 'Survival', 'Open World Survival Craft', 'Gore', 'FPS', 'Action', 'PvE', 'Stealth', 'PvP', 'Post-apocalyptic', 'Multiplayer', 'Story Rich', 'Action RPG', 'Hack and Slash']",2,16,20,450347,95.20503078737063,336797,6198,5.152458682129141,False
1623730,Palworld,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Open World', 'Survival', 'Creature Collector', 'Multiplayer', 'Open World Survival Craft', 'Crafting', 'Co-op', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Automation', 'Action', 'RPG', 'Early Access', 'Anime', 'PvE', '3D', 'Indie', 'Looter Shooter', 'Hack and Slash']",5,8,20,372009,94.14422769341601,314601,33835,5.586215936380062,True
960090,Bloons TD 6,['Strategy'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Tower Defense', 'Strategy', 'Multiplayer', 'Singleplayer', 'Online Co-Op', 'Co-op', 'Family Friendly', 'Casual', '3D', 'Cartoony', 'Sandbox', '2D', 'Great Soundtrack', 'Difficult', 'Touch-Friendly', 'Funny', 'Cute', 'Addictive', 'Survival', 'Action']",1,9,20,346753,97.28077334586868,306194,9735,5.228960419229648,False
1172620,Sea of Thieves: 2024 Edition,"['Action', 'Adventure']","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Multiplayer', 'Open World', 'Adventure', 'Pirates', 'Co-op', 'Online Co-Op', 'Action', 'PvP', 'Sailing', 'First-Person', 'Exploration', 'Naval', 'PvE', 'Funny', 'Massively Multiplayer', 'FPS', 'Atmospheric', 'Singleplayer', 'Swordplay', 'Great Soundtrack']",2,13,20,350722,89.36251504040237,302793,12812,5.304957379682833,False
250900,The Binding of Isaac: Rebirth,['Action'],"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action Roguelike', 'Rogue-like', 'Indie', 'Replay Value', 'Difficult', 'Pixel Graphics', 'Dungeon Crawler', 'Great Soundtrack', 'Singleplayer', 'Dark', '2D', 'Local Co-Op', 'Remake', 'Gore', 'Procedural Generation', 'Rogue-lite', 'Atmospheric', 'Co-op', 'Action', 'Horror']",1,10,20,332861,97.37097467110895,300949,24316,5.473965756777486,True
582010,Monster Hunter: World,['Action'],"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Tablet', 'HDR available', 'Family Sharing']","['Co-op', 'Multiplayer', 'Action', 'Open World', 'RPG', 'Character Customization', 'Third Person', 'Adventure', 'Fantasy', 'Difficult', 'Action RPG', 'Singleplayer', 'Exploration', 'Great Soundtrack', 'Replay Value', 'Atmospheric', 'Hack and Slash', 'JRPG', 'MMORPG', 'Souls-like']",1,12,20,485898,87.93676862222112,296655,35233,5.626638333027574,False
648800,Raft,"['Adventure', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Crafting', 'Open World', 'Building', 'Base-Building', 'Online Co-Op', 'Adventure', 'Sandbox', 'First-Person', 'Singleplayer', 'Underwater', 'Simulation', 'Early Access', 'Action', 'Indie', 'Strategy', 'Massively Multiplayer']",3,7,20,339224,93.3642666792444,289286,10017,5.226542598989579,True
284160,BeamNG.drive,"['Racing', 'Simulation', 'Early Access']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","['Simulation', 'Driving', 'Realistic', 'Physics', 'Destruction', 'Automobile Sim', 'Sandbox', 'Open World', 'Racing', 'Moddable', 'Multiplayer', 'Singleplayer', 'Early Access', 'First-Person', 'Third Person', 'Exploration', 'Funny', 'Action', 'Adventure', 'Flight']",3,10,20,307003,97.43194691908548,283173,16688,5.351044811872806,False
264710,Subnautica,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'VR Support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Open World Survival Craft', 'Survival', 'Horror', 'Open World', 'Underwater', 'Exploration', 'Crafting', 'Base-Building', 'Singleplayer', 'Adventure', 'First-Person', 'Sci-fi', 'Multiplayer', 'Sandbox', 'Atmospheric', 'Aliens', 'Survival Horror', 'VR', 'Action', 'Indie']",2,9,20,306729,97.01462854832768,276733,5090,5.020006164064875,True
1203220,NARAKA: BLADEPOINT,"['Action', 'Adventure', 'Massively Multiplayer']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'HDR available']","['Battle Royale', 'Multiplayer', 'Martial Arts', 'PvP', 'Mature', 'Action', 'Female Protagonist', 'Character Customization', 'Massively Multiplayer', 'Survival', 'Fighting', 'Third Person', 'Swordplay', 'Hack and Slash', 'Anime', 'Parkour', 'Adventure', 'Free to Play', 'Violent', 'Gore']",3,8,20,317141,70.26212315657703,194325,76211,5.726777489651918,False
108600,Project Zomboid,"['Indie', 'RPG', 'Simulation', 'Early Access']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","['Survival', 'Zombies', 'Open World', 'Multiplayer', 'Open World Survival Craft', 'Sandbox', 'Post-apocalyptic', 'Co-op', 'Crafting', 'Building', 'Indie', 'Simulation', 'RPG', 'Survival Horror', 'Realistic', 'Isometric', 'Singleplayer', '2D', 'Adventure', 'Early Access']",4,14,20,360622,94.17811447998182,274500,24694,5.477460511530296,True
548430,Deep Rock Galactic,['Action'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Dwarf', 'Co-op', 'PvE', 'FPS', 'Procedural Generation', 'Class-Based', 'Shooter', 'Exploration', 'First-Person', 'Loot', 'Sci-fi', 'Space', 'Action', 'Atmospheric', 'Looter Shooter', 'Combat', 'Survival', 'Horror', 'Dark', 'Action Roguelike']",1,12,20,335276,97.2619573127811,267497,11604,5.255511714650562,False
